Description,Date,Credit,Debit
112-9045979-7401018,24/04/2021,7.99,
111-7885997-7653869,24/04/2021,7.99,
113-8493251-2869068,24/04/2021,7.99,
112-1320133-8365845,23/04/2021,7.99,
112-1320133-8365845,23/04/2021,7.99,
113-6962936-9089045,23/04/2021,7.99,
111-5471287-6198638,23/04/2021,13.99,
114-4863005-5728231,23/04/2021,6.99,
111-8969981-1220206,22/04/2021,7.99,
114-6385609-1298617,22/04/2021,17.98,
111-4231354-9873804,22/04/2021,11.99,
114-7762327-1140210,22/04/2021,7.99,
114-7762327-1140210,22/04/2021,7.99,
114-6995362-6251434,22/04/2021,6.99,
112-4565223-1152268,22/04/2021,7.99,
111-8742103-8496255,22/04/2021,13.99,
113-9994314-3229049,22/04/2021,19.99,
112-9548246-3549848,22/04/2021,7.99,
113-7999384-6709053,22/04/2021,13.99,
112-7557733-8606648,22/04/2021,7.99,
112-9538209-2270639,21/04/2021,13.99,
114-4218016-6317844,21/04/2021,11.99,
114-9564066-4091414,21/04/2021,11.99,
112-7353677-8790648,21/04/2021,7.99,
114-2221584-4424239,21/04/2021,13.99,
111-3667858-0801857,21/04/2021,13.99,
114-1767711-3333004,21/04/2021,11.99,
112-4467687-4581007,21/04/2021,6.99,
113-3734066-4655417,21/04/2021,7.99,
114-3364890-4789817,20/04/2021,6.99,
112-1279880-8845835,20/04/2021,7.99,
112-2857831-5662634,20/04/2021,7.99,
113-9586450-8096264,20/04/2021,13.99,
114-6210304-8669826,20/04/2021,7.99,
111-0548041-9785833,20/04/2021,7.99,
112-1992206-6109048,20/04/2021,13.99,
114-9937000-3759403,19/04/2021,13.99,
114-3156945-8403418,19/04/2021,7.99,
112-4433426-5373042,19/04/2021,7.99,
112-2848131-6683400,19/04/2021,7.99,
112-9032795-3897851,19/04/2021,13.99,
111-0097508-3277857,19/04/2021,19.99,
114-3928210-8369827,19/04/2021,7.99,
113-5855634-8345041,19/04/2021,19.99,
112-9378705-8143464,19/04/2021,15.99,
112-2806098-5680247,19/04/2021,13.99,
113-0725370-5363435,19/04/2021,7.99,
113-0725370-5363435,19/04/2021,7.99,
113-2095794-2293067,19/04/2021,7.99,
113-5461415-2339403,19/04/2021,13.99,
112-4746410-3771443,18/04/2021,13.99,
114-6684943-9997049,18/04/2021,7.99,
114-0832793-9348258,18/04/2021,13.99,
113-5152730-9409025,18/04/2021,13.99,
114-7517385-5407406,18/04/2021,13.99,
114-7379263-7148231,18/04/2021,7.99,
113-8132837-6923452,18/04/2021,6.99,
113-3920374-7070655,17/04/2021,13.99,
114-6180060-3332252,17/04/2021,13.99,
111-9380161-8481053,17/04/2021,23.98,
113-1153425-0001809,17/04/2021,13.99,
112-4761234-2632251,17/04/2021,7.99,
114-9149994-7730644,17/04/2021,13.99,
111-7549251-1641008,17/04/2021,7.99,
112-7590930-0009849,17/04/2021,7.99,
112-0713761-2717845,17/04/2021,7.99,
114-6439566-0061863,17/04/2021,15.70,
112-6292038-6462626,17/04/2021,7.99,
113-7175994-8849052,17/04/2021,6.99,
114-9272996-8705840,16/04/2021,13.99,
111-0959805-9591448,16/04/2021,13.99,
112-4593674-1576200,16/04/2021,19.98,
114-5001322-1542652,16/04/2021,15.98,
111-2727604-7126615,15/04/2021,13.99,
111-5551664-5303419,15/04/2021,7.99,
112-7983445-1012265,15/04/2021,13.99,
112-7983445-1012265,15/04/2021,7.99,
113-8642910-5521860,15/04/2021,27.50,
111-5063373-9481036,15/04/2021,35.51,
114-3835789-8637037,15/04/2021,13.99,
111-6098938-1293801,15/04/2021,6.99,
114-0058006-4235431,15/04/2021,7.99,
114-1129133-5793055,15/04/2021,25.99,
112-8392518-6188201,15/04/2021,23.97,
112-0884905-9037022,15/04/2021,13.99,
112-3023653-5208228,15/04/2021,23.98,
112-2444225-4782625,15/04/2021,7.99,
111-0421382-9588250,15/04/2021,7.99,
112-4029117-2816213,15/04/2021,13.99,
112-4029117-2816213,15/04/2021,13.99,
112-4029117-2816213,15/04/2021,13.99,
113-2631695-8484258,15/04/2021,7.99,
113-2631695-8484258,15/04/2021,7.99,
114-2887094-8949806,14/04/2021,29.98,
111-7905397-3445864,14/04/2021,7.99,
112-7332873-3188211,14/04/2021,13.99,
113-8946411-6368227,14/04/2021,7.99,
113-8929297-7648238,14/04/2021,7.99,
113-8929297-7648238,14/04/2021,7.99,
112-6222244-3934629,14/04/2021,3.99,
111-7236362-0589844,14/04/2021,15.99,
114-8717930-0551434,13/04/2021,3.99,
114-8717930-0551434,13/04/2021,3.99,
114-8717930-0551434,13/04/2021,3.99,
111-4419257-5443409,13/04/2021,13.99,
113-9385561-5932226,13/04/2021,27.98,
113-6595919-5704221,13/04/2021,11.99,
113-7134186-2680211,13/04/2021,17.98,
112-6919465-0394608,13/04/2021,6.99,
111-5420877-4017833,13/04/2021,7.99,
113-2782261-3997860,13/04/2021,7.99,
114-4976187-3965059,13/04/2021,7.99,
114-8677243-6691423,13/04/2021,13.99,
112-7837671-0551417,12/04/2021,11.99,
113-6306444-9262607,12/04/2021,15.98,
113-0941370-9597802,12/04/2021,7.99,
112-2617737-2541003,12/04/2021,13.99,
112-9697194-9737843,12/04/2021,7.99,
114-6763339-1882636,12/04/2021,7.99,
113-7347537-6283440,12/04/2021,15.98,
113-1872800-1312233,12/04/2021,13.99,
114-2384899-5377030,12/04/2021,7.99,
114-5351529-9010614,12/04/2021,7.99,
111-1448112-3885825,12/04/2021,11.97,
113-1663889-6694654,11/04/2021,7.99,
114-4010756-7093813,11/04/2021,7.99,
112-4758015-8502629,11/04/2021,25.97,
113-3739694-3085005,11/04/2021,7.99,
113-0371591-2322613,11/04/2021,6.99,
112-3993827-9990667,11/04/2021,6.99,
113-1536729-5455443,11/04/2021,7.99,
114-1022300-8230601,10/04/2021,6.99,
113-4507249-7381826,10/04/2021,15.98,
113-1891957-4097053,10/04/2021,13.99,
113-2139535-0188218,10/04/2021,13.99,
114-0331996-7764239,10/04/2021,7.99,
112-3642743-9477026,09/04/2021,7.99,
112-0265931-1530619,09/04/2021,13.99,
113-5772664-5928215,09/04/2021,7.99,
111-7444888-0071442,09/04/2021,7.99,
113-6871208-7261807,09/04/2021,13.99,
112-1346291-9620244,09/04/2021,7.99,
113-7721869-1412236,09/04/2021,33.96,
111-4804239-0629842,09/04/2021,7.99,
112-5204960-3417869,09/04/2021,7.99,
112-9561118-4558662,09/04/2021,6.99,
112-3220399-7635436,09/04/2021,13.99,
111-9545074-0394659,09/04/2021,7.99,
114-5714425-2297813,09/04/2021,29.98,
113-6638090-8698637,09/04/2021,7.99,
111-8927818-7753864,08/04/2021,25.97,
111-5618180-1693809,08/04/2021,7.99,
111-7047613-8077069,08/04/2021,7.99,
111-7047613-8077069,08/04/2021,7.99,
111-7047613-8077069,08/04/2021,7.99,
111-7047613-8077069,08/04/2021,7.99,
111-3490439-3618606,08/04/2021,7.99,
111-9055930-4731436,08/04/2021,7.99,
114-3960941-4704247,08/04/2021,7.99,
112-1506545-7241038,08/04/2021,7.99,
112-1506545-7241038,08/04/2021,7.99,
111-2314079-3583458,07/04/2021,7.99,
113-5008306-1873841,07/04/2021,7.99,
112-3158623-8426641,07/04/2021,7.99,
111-9769518-9336215,07/04/2021,6.99,
111-4212898-3523428,07/04/2021,13.99,
111-4212898-3523428,07/04/2021,13.99,
114-6508352-6765857,07/04/2021,7.99,
113-1629049-6642624,07/04/2021,7.99,
111-2478309-9390639,07/04/2021,13.99,
113-1472998-4937855,07/04/2021,7.99,
113-1472998-4937855,07/04/2021,7.99,
114-5276990-3773857,07/04/2021,7.99,
112-3588475-4162651,07/04/2021,13.99,
112-5739140-2977050,06/04/2021,25.97,
111-1644458-9071406,06/04/2021,7.99,
113-0363673-3101831,06/04/2021,7.99,
111-9145559-1781059,06/04/2021,7.99,
111-1391490-2834602,06/04/2021,15.98,
112-9016395-6729843,06/04/2021,7.99,
113-7094531-3102636,06/04/2021,7.99,
113-1526537-3715451,05/04/2021,7.99,
113-9364989-0881061,05/04/2021,7.99,
112-1809075-8693862,05/04/2021,8.26,
111-0879661-7015466,05/04/2021,13.99,
114-5830590-4801812,05/04/2021,7.99,
112-5045451-1995468,05/04/2021,7.99,
111-6561110-2926660,05/04/2021,13.99,
111-6561110-2926660,05/04/2021,13.99,
111-9343273-2016237,04/04/2021,37.99,
114-8564187-1353808,04/04/2021,13.99,
112-4944373-8611442,04/04/2021,7.98,
113-1025312-2016249,04/04/2021,13.99,
114-2291073-9255405,04/04/2021,7.99,
114-2291073-9255405,04/04/2021,7.99,
111-7658820-9212263,04/04/2021,7.99,
111-5433252-4827433,04/04/2021,7.99,
111-5119283-6821807,04/04/2021,17.98,
114-2618376-6771465,04/04/2021,7.99,
112-6326270-0898663,04/04/2021,13.99,
114-7720219-7989069,04/04/2021,13.99,
113-2521913-0144232,04/04/2021,7.99,
111-4532234-5413867,04/04/2021,13.99,
113-9628639-6532219,03/04/2021,27.50,
111-9878284-5102643,03/04/2021,7.99,
111-2860130-1369011,03/04/2021,23.98,
114-7172198-2186619,03/04/2021,13.99,
112-6948051-3914634,03/04/2021,7.99,
111-1052167-3849842,03/04/2021,7.99,
113-0363993-9482656,03/04/2021,7.99,
112-0727807-0169838,03/04/2021,7.99,
112-0727807-0169838,03/04/2021,15.98,
112-7108343-4515410,03/04/2021,13.99,
111-9807088-8420240,03/04/2021,23.98,
113-1994170-1369833,03/04/2021,13.99,
113-5040482-7950655,02/04/2021,13.99,
111-9851058-5050659,02/04/2021,12.78,
111-5531485-1251425,02/04/2021,13.99,
112-4089951-9711436,02/04/2021,7.99,
112-6090086-4916235,02/04/2021,6.99,
112-8688883-0101002,02/04/2021,7.99,
111-5229126-7167458,02/04/2021,7.99,
112-6432507-5774602,02/04/2021,6.99,
112-5005675-2429019,02/04/2021,6.99,
113-3365260-5327435,02/04/2021,13.99,
113-4672142-8170653,02/04/2021,7.99,
112-0239958-7848246,02/04/2021,13.99,
114-8186467-9223410,02/04/2021,7.99,
112-2053840-1300241,02/04/2021,13.99,
111-1879980-7472231,02/04/2021,23.98,
111-8946051-1189064,02/04/2021,7.99,
111-6100683-8509806,01/04/2021,3.99,
114-9497402-1303456,01/04/2021,15.98,
112-7250114-6577827,01/04/2021,7.99,
111-8067744-0973820,01/04/2021,7.99,
114-4952774-7609033,01/04/2021,7.99,
114-8478818-0710609,01/04/2021,15.98,
